Batting Team,Balling Team,Venue,Match Date,Over number,Score after over,Wickets after over,Inning Score
Kings XI,RCB,Bengaluru,"March 16 2010,",11,96,0,203
Kings XI,RCB,Bengaluru,"March 16 2010,",12,104,0,203
Kings XI,RCB,Bengaluru,"March 16 2010,",13,119,0,203
Kings XI,RCB,Bengaluru,"March 16 2010,",14,129,0,203
Kings XI,RCB,Bengaluru,"March 16 2010,",15,133,1,203
Kings XI,RCB,Bengaluru,"March 16 2010,",16,142,2,203
Kings XI,RCB,Bengaluru,"March 16 2010,",17,156,2,203
Kings XI,RCB,Bengaluru,"March 16 2010,",18,172,2,203
Kings XI,RCB,Bengaluru,"March 16 2010,",19,184,2,203
Kings XI,RCB,Bengaluru,"March 16 2010,",20,203,3,203
RCB,Kings XI,Bengaluru,"March 16 2010,",1,5,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",2,10,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",3,20,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",4,32,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",5,43,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",6,61,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",7,67,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",8,74,0,204
RCB,Kings XI,Bengaluru,"March 16 2010,",9,78,1,204
RCB,Kings XI,Bengaluru,"March 16 2010,",10,89,1,204
RCB,Kings XI,Bengaluru,"March 16 2010,",11,100,1,204
RCB,Kings XI,Bengaluru,"March 16 2010,",12,114,1,204
RCB,Kings XI,Bengaluru,"March 16 2010,",13,139,1,204
RCB,Kings XI,Bengaluru,"March 16 2010,",14,143,2,204
RCB,Kings XI,Bengaluru,"March 16 2010,",15,149,2,204
RCB,Kings XI,Bengaluru,"March 16 2010,",16,159,2,204
RCB,Kings XI,Bengaluru,"March 16 2010,",17,170,2,204
RCB,Kings XI,Bengaluru,"March 16 2010,",18,193,2,204
RCB,Kings XI,Bengaluru,"March 16 2010,",19,204,2,204
RR,Daredevils,Ahmedabad,"March 15 2010,",1,14,0,141
RR,Daredevils,Ahmedabad,"March 15 2010,",2,15,1,141
RR,Daredevils,Ahmedabad,"March 15 2010,",3,25,1,141
RR,Daredevils,Ahmedabad,"March 15 2010,",4,31,1,141
RR,Daredevils,Ahmedabad,"March 15 2010,",5,45,2,141
RR,Daredevils,Ahmedabad,"March 15 2010,",6,47,3,141
RR,Daredevils,Ahmedabad,"March 15 2010,",7,49,3,141
RR,Daredevils,Ahmedabad,"March 15 2010,",8,50,3,141
RR,Daredevils,Ahmedabad,"March 15 2010,",9,54,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",10,57,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",11,64,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",12,73,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",13,79,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",14,84,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",15,91,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",16,108,4,141
RR,Daredevils,Ahmedabad,"March 15 2010,",17,114,5,141
RR,Daredevils,Ahmedabad,"March 15 2010,",18,121,6,141
RR,Daredevils,Ahmedabad,"March 15 2010,",19,128,6,141
RR,Daredevils,Ahmedabad,"March 15 2010,",20,141,6,141
Daredevils,RR,Ahmedabad,"March 15 2010,",1,12,0,142
Daredevils,RR,Ahmedabad,"March 15 2010,",2,24,0,142
Daredevils,RR,Ahmedabad,"March 15 2010,",3,40,0,142
Daredevils,RR,Ahmedabad,"March 15 2010,",4,43,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",5,47,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",6,60,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",7,78,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",8,82,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",9,90,2,142
Daredevils,RR,Ahmedabad,"March 15 2010,",10,99,3,142
Daredevils,RR,Ahmedabad,"March 15 2010,",11,106,3,142
Daredevils,RR,Ahmedabad,"March 15 2010,",12,113,3,142
Daredevils,RR,Ahmedabad,"March 15 2010,",13,115,4,142
Daredevils,RR,Ahmedabad,"March 15 2010,",14,126,4,142
Daredevils,RR,Ahmedabad,"March 15 2010,",15,131,4,142
Daredevils,RR,Ahmedabad,"March 15 2010,",16,132,4,142
Daredevils,RR,Ahmedabad,"March 15 2010,",17,140,4,142
Daredevils,RR,Ahmedabad,"March 15 2010,",18,142,4,142
Chargers,CSK,Chennai,"March 14 2010,",1,8,0,190
Chargers,CSK,Chennai,"March 14 2010,",2,27,0,190
Chargers,CSK,Chennai,"March 14 2010,",3,41,0,190
Chargers,CSK,Chennai,"March 14 2010,",4,47,0,190
Chargers,CSK,Chennai,"March 14 2010,",5,55,2,190
Chargers,CSK,Chennai,"March 14 2010,",6,57,2,190
Chargers,CSK,Chennai,"March 14 2010,",7,63,2,190
Chargers,CSK,Chennai,"March 14 2010,",8,66,2,190
Chargers,CSK,Chennai,"March 14 2010,",9,69,2,190
Chargers,CSK,Chennai,"March 14 2010,",10,80,2,190
Chargers,CSK,Chennai,"March 14 2010,",11,88,2,190
Chargers,CSK,Chennai,"March 14 2010,",12,99,2,190
Chargers,CSK,Chennai,"March 14 2010,",13,106,2,190
Chargers,CSK,Chennai,"March 14 2010,",14,115,2,190
Chargers,CSK,Chennai,"March 14 2010,",15,127,2,190
Chargers,CSK,Chennai,"March 14 2010,",16,139,2,190
Chargers,CSK,Chennai,"March 14 2010,",17,149,2,190
Chargers,CSK,Chennai,"March 14 2010,",18,160,3,190
Chargers,CSK,Chennai,"March 14 2010,",19,168,4,190
Chargers,CSK,Chennai,"March 14 2010,",20,190,4,190
CSK,Chargers,Chennai,"March 14 2010,",1,4,0,159
CSK,Chargers,Chennai,"March 14 2010,",2,12,0,159
CSK,Chargers,Chennai,"March 14 2010,",3,22,2,159
CSK,Chargers,Chennai,"March 14 2010,",4,31,2,159
CSK,Chargers,Chennai,"March 14 2010,",5,31,3,159
CSK,Chargers,Chennai,"March 14 2010,",6,34,4,159
CSK,Chargers,Chennai,"March 14 2010,",7,50,4,159
CSK,Chargers,Chennai,"March 14 2010,",8,54,4,159
CSK,Chargers,Chennai,"March 14 2010,",9,59,4,159
CSK,Chargers,Chennai,"March 14 2010,",10,70,5,159
CSK,Chargers,Chennai,"March 14 2010,",11,78,5,159
CSK,Chargers,Chennai,"March 14 2010,",12,82,5,159
CSK,Chargers,Chennai,"March 14 2010,",13,89,5,159
CSK,Chargers,Chennai,"March 14 2010,",14,99,5,159
CSK,Chargers,Chennai,"March 14 2010,",15,108,6,159
CSK,Chargers,Chennai,"March 14 2010,",16,118,7,159
CSK,Chargers,Chennai,"March 14 2010,",17,129,7,159
CSK,Chargers,Chennai,"March 14 2010,",18,137,8,159
CSK,Chargers,Chennai,"March 14 2010,",19,146,9,159
CSK,Chargers,Chennai,"March 14 2010,",20,159,9,159
RCB,KKR,Eden Gardens,"March 14 2010,",1,5,0,135
RCB,KKR,Eden Gardens,"March 14 2010,",2,11,0,135
RCB,KKR,Eden Gardens,"March 14 2010,",3,15,1,135
RCB,KKR,Eden Gardens,"March 14 2010,",4,16,1,135
RCB,KKR,Eden Gardens,"March 14 2010,",5,18,2,135
RCB,KKR,Eden Gardens,"March 14 2010,",6,24,3,135
RCB,KKR,Eden Gardens,"March 14 2010,",7,35,3,135
RCB,KKR,Eden Gardens,"March 14 2010,",8,44,4,135
RCB,KKR,Eden Gardens,"March 14 2010,",9,53,4,135
RCB,KKR,Eden Gardens,"March 14 2010,",10,57,4,135
RCB,KKR,Eden Gardens,"March 14 2010,",11,64,4,135
RCB,KKR,Eden Gardens,"March 14 2010,",12,73,4,135
RCB,KKR,Eden Gardens,"March 14 2010,",13,78,5,135
RCB,KKR,Eden Gardens,"March 14 2010,",14,85,5,135
RCB,KKR,Eden Gardens,"March 14 2010,",15,89,5,135
RCB,KKR,Eden Gardens,"March 14 2010,",16,97,5,135
RCB,KKR,Eden Gardens,"March 14 2010,",17,106,5,135
RCB,KKR,Eden Gardens,"March 14 2010,",18,112,7,135
RCB,KKR,Eden Gardens,"March 14 2010,",19,121,7,135
RCB,KKR,Eden Gardens,"March 14 2010,",20,135,7,135
KKR,RCB,Eden Gardens,"March 14 2010,",1,3,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",2,12,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",3,19,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",4,36,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",5,52,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",6,61,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",7,67,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",8,69,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",9,79,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",10,85,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",11,94,0,136
KKR,RCB,Eden Gardens,"March 14 2010,",12,102,1,136
KKR,RCB,Eden Gardens,"March 14 2010,",13,109,1,136
KKR,RCB,Eden Gardens,"March 14 2010,",14,112,2,136
KKR,RCB,Eden Gardens,"March 14 2010,",15,116,2,136
KKR,RCB,Eden Gardens,"March 14 2010,",16,118,2,136
KKR,RCB,Eden Gardens,"March 14 2010,",17,126,2,136
KKR,RCB,Eden Gardens,"March 14 2010,",18,133,2,136
KKR,RCB,Eden Gardens,"March 14 2010,",19,135,3,136
KKR,RCB,Eden Gardens,"March 14 2010,",20,136,3,136
Kings XI,Daredevils,Mohali,"March 13 2010,",1,3,0,142
Kings XI,Daredevils,Mohali,"March 13 2010,",2,12,1,142
Kings XI,Daredevils,Mohali,"March 13 2010,",3,15,1,142
Kings XI,Daredevils,Mohali,"March 13 2010,",4,33,1,142
Kings XI,Daredevils,Mohali,"March 13 2010,",5,39,1,142
Kings XI,Daredevils,Mohali,"March 13 2010,",6,44,3,142
Kings XI,Daredevils,Mohali,"March 13 2010,",7,49,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",8,55,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",9,66,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",10,76,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",11,87,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",12,91,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",13,103,4,142
Kings XI,Daredevils,Mohali,"March 13 2010,",14,110,5,142
Kings XI,Daredevils,Mohali,"March 13 2010,",15,113,6,142
Kings XI,Daredevils,Mohali,"March 13 2010,",16,114,7,142
Kings XI,Daredevils,Mohali,"March 13 2010,",17,121,8,142
Kings XI,Daredevils,Mohali,"March 13 2010,",18,126,8,142
Kings XI,Daredevils,Mohali,"March 13 2010,",19,132,9,142
Kings XI,Daredevils,Mohali,"March 13 2010,",20,142,9,142
Daredevils,Kings XI,Mohali,"March 13 2010,",1,9,0,146
Daredevils,Kings XI,Mohali,"March 13 2010,",2,10,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",3,22,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",4,27,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",5,30,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",6,39,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",7,43,2,146
Daredevils,Kings XI,Mohali,"March 13 2010,",8,47,3,146
Daredevils,Kings XI,Mohali,"March 13 2010,",9,54,3,146
Daredevils,Kings XI,Mohali,"March 13 2010,",10,61,3,146
Daredevils,Kings XI,Mohali,"March 13 2010,",11,65,3,146
Daredevils,Kings XI,Mohali,"March 13 2010,",12,78,3,146
Daredevils,Kings XI,Mohali,"March 13 2010,",13,85,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",14,101,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",15,105,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",16,114,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",17,117,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",18,126,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",19,139,4,146
Daredevils,Kings XI,Mohali,"March 13 2010,",20,146,5,146
MI,RR,Brabourne,"March 13 2010,",1,13,0,212
MI,RR,Brabourne,"March 13 2010,",2,26,0,212
MI,RR,Brabourne,"March 13 2010,",3,36,0,212
MI,RR,Brabourne,"March 13 2010,",4,41,1,212
MI,RR,Brabourne,"March 13 2010,",5,52,1,212
MI,RR,Brabourne,"March 13 2010,",6,69,1,212
MI,RR,Brabourne,"March 13 2010,",7,75,3,212
MI,RR,Brabourne,"March 13 2010,",8,84,3,212
MI,RR,Brabourne,"March 13 2010,",9,89,3,212
MI,RR,Brabourne,"March 13 2010,",10,101,3,212
MI,RR,Brabourne,"March 13 2010,",11,111,3,212
MI,RR,Brabourne,"March 13 2010,",12,121,3,212
MI,RR,Brabourne,"March 13 2010,",13,129,3,212
MI,RR,Brabourne,"March 13 2010,",14,140,3,212
MI,RR,Brabourne,"March 13 2010,",15,159,3,212
MI,RR,Brabourne,"March 13 2010,",16,170,3,212
MI,RR,Brabourne,"March 13 2010,",17,180,4,212
MI,RR,Brabourne,"March 13 2010,",18,191,5,212
MI,RR,Brabourne,"March 13 2010,",19,200,6,212
MI,RR,Brabourne,"March 13 2010,",20,212,6,212
RR,MI,Brabourne,"March 13 2010,",1,1,1,208
RR,MI,Brabourne,"March 13 2010,",2,8,1,208
RR,MI,Brabourne,"March 13 2010,",3,22,1,208
RR,MI,Brabourne,"March 13 2010,",4,34,1,208
RR,MI,Brabourne,"March 13 2010,",5,38,1,208
RR,MI,Brabourne,"March 13 2010,",6,39,2,208
RR,MI,Brabourne,"March 13 2010,",7,43,3,208
RR,MI,Brabourne,"March 13 2010,",8,58,3,208
RR,MI,Brabourne,"March 13 2010,",9,65,3,208
RR,MI,Brabourne,"March 13 2010,",10,69,4,208
RR,MI,Brabourne,"March 13 2010,",11,88,4,208
RR,MI,Brabourne,"March 13 2010,",12,114,4,208
RR,MI,Brabourne,"March 13 2010,",13,131,4,208
RR,MI,Brabourne,"March 13 2010,",14,138,4,208
RR,MI,Brabourne,"March 13 2010,",15,143,4,208
RR,MI,Brabourne,"March 13 2010,",16,154,4,208
RR,MI,Brabourne,"March 13 2010,",17,173,4,208
RR,MI,Brabourne,"March 13 2010,",18,194,5,208
RR,MI,Brabourne,"March 13 2010,",19,201,5,208
RR,MI,Brabourne,"March 13 2010,",20,208,7,208
KKR,Chargers,DY Patil,"March 12 2010,",1,1,2,161
KKR,Chargers,DY Patil,"March 12 2010,",2,6,2,161
KKR,Chargers,DY Patil,"March 12 2010,",3,14,2,161
KKR,Chargers,DY Patil,"March 12 2010,",4,22,2,161
KKR,Chargers,DY Patil,"March 12 2010,",5,31,3,161
KKR,Chargers,DY Patil,"March 12 2010,",6,38,4,161
KKR,Chargers,DY Patil,"March 12 2010,",7,46,4,161
KKR,Chargers,DY Patil,"March 12 2010,",8,49,4,161
KKR,Chargers,DY Patil,"March 12 2010,",9,55,4,161
KKR,Chargers,DY Patil,"March 12 2010,",10,57,4,161
KKR,Chargers,DY Patil,"March 12 2010,",11,61,4,161
KKR,Chargers,DY Patil,"March 12 2010,",12,71,4,161
KKR,Chargers,DY Patil,"March 12 2010,",13,78,4,161
KKR,Chargers,DY Patil,"March 12 2010,",14,81,4,161
KKR,Chargers,DY Patil,"March 12 2010,",15,92,4,161
KKR,Chargers,DY Patil,"March 12 2010,",16,103,4,161
KKR,Chargers,DY Patil,"March 12 2010,",17,121,4,161
KKR,Chargers,DY Patil,"March 12 2010,",18,137,4,161
KKR,Chargers,DY Patil,"March 12 2010,",19,150,4,161
KKR,Chargers,DY Patil,"March 12 2010,",20,161,4,161
Chargers,KKR,DY Patil,"March 12 2010,",1,5,0,150
Chargers,KKR,DY Patil,"March 12 2010,",2,16,0,150
Chargers,KKR,DY Patil,"March 12 2010,",3,31,0,150
Chargers,KKR,DY Patil,"March 12 2010,",4,40,0,150
Chargers,KKR,DY Patil,"March 12 2010,",5,56,0,150
Chargers,KKR,DY Patil,"March 12 2010,",6,62,1,150
Chargers,KKR,DY Patil,"March 12 2010,",7,67,1,150
Chargers,KKR,DY Patil,"March 12 2010,",8,71,1,150
Chargers,KKR,DY Patil,"March 12 2010,",9,77,1,150
Chargers,KKR,DY Patil,"March 12 2010,",10,88,1,150
Chargers,KKR,DY Patil,"March 12 2010,",11,99,1,150
Chargers,KKR,DY Patil,"March 12 2010,",12,102,2,150
Chargers,KKR,DY Patil,"March 12 2010,",13,108,3,150
Chargers,KKR,DY Patil,"March 12 2010,",14,116,3,150
Chargers,KKR,DY Patil,"March 12 2010,",15,122,4,150
Chargers,KKR,DY Patil,"March 12 2010,",16,128,4,150
Chargers,KKR,DY Patil,"March 12 2010,",17,133,5,150
Chargers,KKR,DY Patil,"March 12 2010,",18,141,6,150
Chargers,KKR,DY Patil,"March 12 2010,",19,145,7,150
Chargers,KKR,DY Patil,"March 12 2010,",20,150,7,150
CSK,RCB,Chennai,"May 28 2011,",1,5,0,205
CSK,RCB,Chennai,"May 28 2011,",2,16,0,205
CSK,RCB,Chennai,"May 28 2011,",3,26,0,205
CSK,RCB,Chennai,"May 28 2011,",4,36,0,205
CSK,RCB,Chennai,"May 28 2011,",5,48,0,205
CSK,RCB,Chennai,"May 28 2011,",6,56,0,205
CSK,RCB,Chennai,"May 28 2011,",7,61,0,205
CSK,RCB,Chennai,"May 28 2011,",8,73,0,205
CSK,RCB,Chennai,"May 28 2011,",9,84,0,205
CSK,RCB,Chennai,"May 28 2011,",10,94,0,205
CSK,RCB,Chennai,"May 28 2011,",11,103,0,205
CSK,RCB,Chennai,"May 28 2011,",12,121,0,205
CSK,RCB,Chennai,"May 28 2011,",13,131,0,205
CSK,RCB,Chennai,"May 28 2011,",14,143,0,205
CSK,RCB,Chennai,"May 28 2011,",15,161,1,205
CSK,RCB,Chennai,"May 28 2011,",16,167,1,205
CSK,RCB,Chennai,"May 28 2011,",17,172,1,205
CSK,RCB,Chennai,"May 28 2011,",18,188,1,205
CSK,RCB,Chennai,"May 28 2011,",19,198,3,205
CSK,RCB,Chennai,"May 28 2011,",20,205,5,205
RCB,CSK,Chennai,"May 28 2011,",1,6,1,147
RCB,CSK,Chennai,"May 28 2011,",2,15,1,147
RCB,CSK,Chennai,"May 28 2011,",3,18,2,147
RCB,CSK,Chennai,"May 28 2011,",4,24,2,147
RCB,CSK,Chennai,"May 28 2011,",5,38,2,147
RCB,CSK,Chennai,"May 28 2011,",6,47,2,147
RCB,CSK,Chennai,"May 28 2011,",7,50,3,147
RCB,CSK,Chennai,"May 28 2011,",8,60,3,147
RCB,CSK,Chennai,"May 28 2011,",9,67,4,147
RCB,CSK,Chennai,"May 28 2011,",10,69,5,147
RCB,CSK,Chennai,"May 28 2011,",11,73,6,147
RCB,CSK,Chennai,"May 28 2011,",12,88,6,147
RCB,CSK,Chennai,"May 28 2011,",13,92,7,147
RCB,CSK,Chennai,"May 28 2011,",14,95,7,147
RCB,CSK,Chennai,"May 28 2011,",15,107,7,147
RCB,CSK,Chennai,"May 28 2011,",16,115,7,147
RCB,CSK,Chennai,"May 28 2011,",17,119,7,147
RCB,CSK,Chennai,"May 28 2011,",18,127,7,147
RCB,CSK,Chennai,"May 28 2011,",19,133,8,147
RCB,CSK,Chennai,"May 28 2011,",20,147,8,147
RCB,MI,Chennai,"May 27 2011,",1,27,0,185
RCB,MI,Chennai,"May 27 2011,",2,36,0,185
RCB,MI,Chennai,"May 27 2011,",3,46,0,185
RCB,MI,Chennai,"May 27 2011,",4,57,0,185
RCB,MI,Chennai,"May 27 2011,",5,67,0,185
RCB,MI,Chennai,"May 27 2011,",6,68,0,185
RCB,MI,Chennai,"May 27 2011,",7,76,0,185
RCB,MI,Chennai,"May 27 2011,",8,90,0,185
RCB,MI,Chennai,"May 27 2011,",9,100,0,185
RCB,MI,Chennai,"May 27 2011,",10,111,0,185
RCB,MI,Chennai,"May 27 2011,",11,114,1,185
RCB,MI,Chennai,"May 27 2011,",12,119,1,185
RCB,MI,Chennai,"May 27 2011,",13,130,1,185
RCB,MI,Chennai,"May 27 2011,",14,145,1,185
RCB,MI,Chennai,"May 27 2011,",15,150,2,185
RCB,MI,Chennai,"May 27 2011,",16,155,3,185
RCB,MI,Chennai,"May 27 2011,",17,159,4,185
RCB,MI,Chennai,"May 27 2011,",18,165,4,185
RCB,MI,Chennai,"May 27 2011,",19,178,4,185
RCB,MI,Chennai,"May 27 2011,",20,185,4,185
MI,RCB,Chennai,"May 27 2011,",1,10,0,142
MI,RCB,Chennai,"May 27 2011,",2,20,0,142
MI,RCB,Chennai,"May 27 2011,",3,22,0,142
MI,RCB,Chennai,"May 27 2011,",4,28,1,142
MI,RCB,Chennai,"May 27 2011,",5,41,1,142
MI,RCB,Chennai,"May 27 2011,",6,52,2,142
MI,RCB,Chennai,"May 27 2011,",7,60,2,142
MI,RCB,Chennai,"May 27 2011,",8,68,3,142
MI,RCB,Chennai,"May 27 2011,",9,72,3,142
MI,RCB,Chennai,"May 27 2011,",10,80,3,142
MI,RCB,Chennai,"May 27 2011,",11,83,5,142
MI,RCB,Chennai,"May 27 2011,",12,87,5,142
MI,RCB,Chennai,"May 27 2011,",13,91,6,142
MI,RCB,Chennai,"May 27 2011,",14,92,6,142
MI,RCB,Chennai,"May 27 2011,",15,103,7,142
MI,RCB,Chennai,"May 27 2011,",16,111,8,142
MI,RCB,Chennai,"May 27 2011,",17,118,8,142
MI,RCB,Chennai,"May 27 2011,",18,124,8,142
MI,RCB,Chennai,"May 27 2011,",19,129,8,142
MI,RCB,Chennai,"May 27 2011,",20,142,8,142
KKR,MI,Wankhede,"May 25 2011,",1,3,0,147
KKR,MI,Wankhede,"May 25 2011,",2,9,1,147
KKR,MI,Wankhede,"May 25 2011,",3,14,2,147
KKR,MI,Wankhede,"May 25 2011,",4,16,3,147
KKR,MI,Wankhede,"May 25 2011,",5,19,3,147
KKR,MI,Wankhede,"May 25 2011,",6,25,4,147
KKR,MI,Wankhede,"May 25 2011,",7,30,4,147
KKR,MI,Wankhede,"May 25 2011,",8,40,4,147
KKR,MI,Wankhede,"May 25 2011,",9,43,4,147
KKR,MI,Wankhede,"May 25 2011,",10,49,4,147
KKR,MI,Wankhede,"May 25 2011,",11,64,4,147
KKR,MI,Wankhede,"May 25 2011,",12,72,4,147
KKR,MI,Wankhede,"May 25 2011,",13,80,5,147
KKR,MI,Wankhede,"May 25 2011,",14,87,5,147
KKR,MI,Wankhede,"May 25 2011,",15,102,5,147
KKR,MI,Wankhede,"May 25 2011,",16,110,5,147
KKR,MI,Wankhede,"May 25 2011,",17,121,5,147
KKR,MI,Wankhede,"May 25 2011,",18,125,6,147
KKR,MI,Wankhede,"May 25 2011,",19,134,7,147
KKR,MI,Wankhede,"May 25 2011,",20,147,7,147
MI,KKR,Wankhede,"May 25 2011,",1,14,0,148
MI,KKR,Wankhede,"May 25 2011,",2,21,0,148
MI,KKR,Wankhede,"May 25 2011,",3,24,0,148
MI,KKR,Wankhede,"May 25 2011,",4,34,0,148
MI,KKR,Wankhede,"May 25 2011,",5,51,0,148
MI,KKR,Wankhede,"May 25 2011,",6,62,0,148
MI,KKR,Wankhede,"May 25 2011,",7,71,0,148
MI,KKR,Wankhede,"May 25 2011,",8,82,1,148
MI,KKR,Wankhede,"May 25 2011,",9,83,2,148
MI,KKR,Wankhede,"May 25 2011,",10,87,2,148
MI,KKR,Wankhede,"May 25 2011,",11,93,3,148
MI,KKR,Wankhede,"May 25 2011,",12,99,3,148
MI,KKR,Wankhede,"May 25 2011,",13,104,4,148
MI,KKR,Wankhede,"May 25 2011,",14,114,4,148
MI,KKR,Wankhede,"May 25 2011,",15,120,4,148
MI,KKR,Wankhede,"May 25 2011,",16,123,5,148
MI,KKR,Wankhede,"May 25 2011,",17,130,5,148
MI,KKR,Wankhede,"May 25 2011,",18,133,6,148
MI,KKR,Wankhede,"May 25 2011,",19,141,6,148
MI,KKR,Wankhede,"May 25 2011,",20,148,6,148
RCB,CSK,Wankhede,"May 24 2011,",1,7,0,175
RCB,CSK,Wankhede,"May 24 2011,",2,12,0,175
RCB,CSK,Wankhede,"May 24 2011,",3,24,0,175
RCB,CSK,Wankhede,"May 24 2011,",4,30,1,175
RCB,CSK,Wankhede,"May 24 2011,",5,39,1,175
RCB,CSK,Wankhede,"May 24 2011,",6,44,1,175
RCB,CSK,Wankhede,"May 24 2011,",7,51,1,175
RCB,CSK,Wankhede,"May 24 2011,",8,60,1,175
RCB,CSK,Wankhede,"May 24 2011,",9,65,2,175
RCB,CSK,Wankhede,"May 24 2011,",10,73,2,175
RCB,CSK,Wankhede,"May 24 2011,",11,76,2,175
RCB,CSK,Wankhede,"May 24 2011,",12,86,3,175
RCB,CSK,Wankhede,"May 24 2011,",13,94,3,175
RCB,CSK,Wankhede,"May 24 2011,",14,105,3,175
RCB,CSK,Wankhede,"May 24 2011,",15,122,3,175
RCB,CSK,Wankhede,"May 24 2011,",16,131,3,175
RCB,CSK,Wankhede,"May 24 2011,",17,135,4,175
RCB,CSK,Wankhede,"May 24 2011,",18,148,4,175
RCB,CSK,Wankhede,"May 24 2011,",19,167,4,175
RCB,CSK,Wankhede,"May 24 2011,",20,175,4,175
CSK,RCB,Wankhede,"May 24 2011,",1,3,1,177
CSK,RCB,Wankhede,"May 24 2011,",2,12,2,177
CSK,RCB,Wankhede,"May 24 2011,",3,13,2,177
CSK,RCB,Wankhede,"May 24 2011,",4,16,2,177
CSK,RCB,Wankhede,"May 24 2011,",5,24,2,177
CSK,RCB,Wankhede,"May 24 2011,",6,25,2,177
CSK,RCB,Wankhede,"May 24 2011,",7,28,2,177
CSK,RCB,Wankhede,"May 24 2011,",8,36,2,177
CSK,RCB,Wankhede,"May 24 2011,",9,52,2,177
CSK,RCB,Wankhede,"May 24 2011,",10,62,2,177
CSK,RCB,Wankhede,"May 24 2011,",11,70,3,177
CSK,RCB,Wankhede,"May 24 2011,",12,71,3,177
CSK,RCB,Wankhede,"May 24 2011,",13,94,3,177
CSK,RCB,Wankhede,"May 24 2011,",14,99,3,177
CSK,RCB,Wankhede,"May 24 2011,",15,110,3,177
CSK,RCB,Wankhede,"May 24 2011,",16,118,3,177
CSK,RCB,Wankhede,"May 24 2011,",17,138,4,177
CSK,RCB,Wankhede,"May 24 2011,",18,143,4,177
CSK,RCB,Wankhede,"May 24 2011,",19,164,4,177
CSK,RCB,Wankhede,"May 24 2011,",20,177,4,177
KKR,MI,Eden Gardens,"May 22 2011,",1,1,0,175
KKR,MI,Eden Gardens,"May 22 2011,",2,9,1,175
KKR,MI,Eden Gardens,"May 22 2011,",3,16,1,175
KKR,MI,Eden Gardens,"May 22 2011,",4,30,2,175
KKR,MI,Eden Gardens,"May 22 2011,",5,44,2,175
KKR,MI,Eden Gardens,"May 22 2011,",6,46,2,175
KKR,MI,Eden Gardens,"May 22 2011,",7,52,2,175
KKR,MI,Eden Gardens,"May 22 2011,",8,60,2,175
KKR,MI,Eden Gardens,"May 22 2011,",9,68,3,175
KKR,MI,Eden Gardens,"May 22 2011,",10,81,3,175
KKR,MI,Eden Gardens,"May 22 2011,",11,96,3,175
KKR,MI,Eden Gardens,"May 22 2011,",12,100,3,175
KKR,MI,Eden Gardens,"May 22 2011,",13,104,3,175
KKR,MI,Eden Gardens,"May 22 2011,",14,113,3,175
KKR,MI,Eden Gardens,"May 22 2011,",15,121,3,175
KKR,MI,Eden Gardens,"May 22 2011,",16,124,4,175
